movie_ID,movie_title,duration,color,title_year,country,language,content_rating,budget_USD,gross_USD,net_USD,profitable,director_name,director_top20?,director_facebook?,director_facebook_likes,actor_1_name,actor_top20?,actor_1_facebook?,actor_1_facebook_likes,actor_2_name,actor_top20?,actor_2_facebook?,actor_2_facebook_likes,actor_3_name,actor_top20?,actor_3_facebook?,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook?,movie_facebook_likes;,facenumber_in_poster,num_voted_users,num_user_for_reviews,imdb_score,imdb_top_250
111,The Chronicles of Riddick,134,1,2004,USA,English,PG-13,105000000,57637485,-47362515,0,David Twohy,0,1,123,Vin Diesel,0,1,14000,Alexa Davalos,0,1,850,Christina Cox,0,1,567,17159,0,0,0,183909,666,6.7,0
112,RoboCop,117,1,2014,USA,English,PG-13,100000000,58607007,-41392993,0,Jos?? Padilha,0,1,294,Gary Oldman,0,1,10000,Abbie Cornish,0,1,2000,Jennifer Ehle,0,1,1000,14161,1,60000,0,182899,630,6.2,0
113,Speed Racer,135,1,2008,USA,English,PG,120000000,43929341,-76070659,0,Lana Wachowski,0,0,0,Scott Porter,0,1,690,Kick Gurry,0,1,107,Nicholas Elia,0,1,87,902,0,0,0,57873,414,6.1,0
114,Knight and Day,117,1,2010,USA,English,PG-13,117000000,76418654,-40581346,0,James Mangold,0,1,446,Tom Cruise,1,1,10000,Marc Blucas,0,1,973,Jordi Moll??,0,1,877,12731,1,11000,0,148280,348,6.3,0
115,Oblivion,124,1,2013,USA,English,PG-13,120000000,89021735,-30978265,0,Joseph Kosinski,0,1,364,Morgan Freeman,1,1,11000,Tom Cruise,1,1,10000,Zo?? Bell,0,1,1000,22004,1,71000,0,387436,892,7,0
116,Windtalkers,153,1,2002,USA,English,R,115000000,40911830,-74088170,0,John Woo,0,1,610,Nicolas Cage,1,1,12000,Roger Willie,0,1,836,Noah Emmerich,0,1,617,15046,0,0,0,55994,454,6,0
117,Teenage Mutant Ninja Turtles,101,1,2014,USA,English,PG-13,125000000,190871240,65871240,1,Jonathan Liebesman,0,1,473,Noel Fisher,0,1,833,Danny Woodburn,0,1,809,Jeremy Howard,0,1,429,2690,1,62000,0,167085,491,5.9,0
118,Gravity,91,1,2013,UK,English,PG-13,100000000,274084951,174084951,1,Alfonso Cuar?_n,0,0,0,Phaldut Sharma,0,1,39,Basher Savage,0,1,23,Amy Warren,0,1,13,87,1,147000,0,582917,1885,7.8,0
119,San Andreas,114,1,2015,USA,English,PG-13,110000000,155181732,45181732,1,Brad Peyton,0,1,62,Dwayne Johnson,0,1,12000,Ioan Gruffudd,0,1,2000,Archie Panjabi,0,1,884,16718,1,52000,0,147497,499,6.1,0
120,Ocean's Twelve,125,1,2004,USA,English,PG-13,110000000,125531634,15531634,1,Steven Soderbergh,1,0,0,Brad Pitt,1,1,11000,Julia Roberts,0,1,8000,Mini Anden,0,1,350,19359,0,0,0,284852,627,6.4,0
121,Insurgent,119,1,2015,USA,English,PG-13,110000000,129995817,19995817,1,Robert Schwentke,0,1,124,Kate Winslet,0,1,14000,Theo James,0,1,5000,Mekhi Phifer,0,1,1000,22622,1,27000,0,154621,258,6.3,0
122,The Aviator,170,0,2004,USA,English,PG-13,110000000,102608827,-7391173,0,Martin Scorsese,1,1,17000,Leonardo DiCaprio,0,1,29000,Adam Scott,0,1,3000,Frances Conroy,0,1,827,34582,0,0,0,264318,799,7.5,0
123,The Green Hornet,119,1,2011,USA,English,PG-13,120000000,98780042,-21219958,0,Michel Gondry,0,1,1000,Christoph Waltz,0,1,11000,Tom Wilkinson,0,1,1000,Chad L. Coleman,0,1,741,13391,1,14000,0,136019,443,5.8,0
124,300: Rise of an Empire,102,1,2014,USA,English,R,110000000,106369117,-3630883,0,Noam Murro,0,1,263,Eva Green,0,1,6000,Sullivan Stapleton,0,1,1000,Peter Mensah,0,1,1000,10583,1,71000,0,225273,523,6.2,0
125,Home on the Range,76,1,2004,USA,English,PG,110000000,50026353,-59973647,0,Will Finn,0,1,6,Steve Buscemi,1,1,12000,Roseanne Barr,0,1,513,G.W. Bailey,0,1,421,13607,1,304,0,13581,88,5.4,0
126,Speed 2: Cruise Control,121,1,1997,USA,English,PG-13,160000000,48068396,-111931604,0,Jan de Bont,0,1,101,Jason Patric,0,1,673,Temuera Morrison,0,1,368,Lois Chiles,0,1,202,2027,1,894,0,60573,248,3.7,0
127,Around the World in 80 Days,120,1,2004,USA,English,PG,110000000,24004159,-85995841,0,Frank Coraci,0,1,153,Jim Broadbent,0,1,1000,Steve Coogan,0,1,1000,C??cile De France,0,1,447,3175,0,0,0,68720,191,5.8,0
128,Stuart Little,84,1,1999,Germany,English,PG,133000000,140015224,7015224,1,Rob Minkoff,0,1,50,Chazz Palminteri,0,1,979,Nathan Lane,0,1,886,Jeffrey Jones,0,1,692,3382,0,0,0,94172,179,5.9,0
129,The Princess and the Frog,97,1,2009,USA,English,G,105000000,104374107,-625893,0,Ron Clements,0,1,63,Oprah Winfrey,0,1,852,Jenifer Lewis,0,1,578,Anika Noni Rose,0,1,525,2480,1,5000,0,89351,214,7.1,0
130,Town & Country,104,1,2001,New Line,English,R,90000000,6712451,-83287549,0,Peter Chelsom,0,1,23,Del Zamora,0,1,752,Warren Beatty,0,1,631,Garry Shandling,0,1,591,3133,1,53,0,4102,89,4.4,0
131,Gladiator,171,1,2000,USA,English,R,103000000,187670866,84670866,1,Ridley Scott,1,0,0,Djimon Hounsou,0,1,3000,Connie Nielsen,0,1,933,Oliver Reed,0,1,695,6521,1,21000,0,982637,2368,8.5,1
132,Minority Report,145,1,2002,USA,English,PG-13,102000000,132014112,30014112,1,Steven Spielberg,1,1,14000,Tom Cruise,1,1,10000,Frank Grillo,0,1,798,Jessica Capshaw,0,1,533,12546,0,0,0,399651,1331,7.7,0
133,Planet of the Apes,119,1,2001,USA,English,PG-13,100000000,180011740,80011740,1,Tim Burton,1,1,13000,Cary-Hiroyuki Tagawa,0,1,1000,Estella Warren,0,1,658,Erick Avari,0,1,567,2776,0,0,0,177725,1368,5.7,0
134,Terminator 2: Judgment Day,153,1,1991,USA,English,R,102000000,204843350,102843350,1,James Cameron,0,0,0,Joe Morton,0,1,780,Jenette Goldstein,0,1,604,S. Epatha Merkerson,0,1,539,2829,1,13000,0,744891,983,8.5,1
135,American Gangster,176,1,2007,USA,English,R,100000000,130127620,30127620,1,Ridley Scott,1,0,0,Denzel Washington,1,1,18000,Ruby Dee,0,1,782,RZA,0,1,561,20354,0,0,0,324671,458,7.8,0
136,True Lies,141,1,1994,USA,English,R,115000000,146282411,31282411,1,James Cameron,0,0,0,Jamie Lee Curtis,0,1,2000,Tia Carrere,0,1,1000,Tom Arnold,0,1,618,4528,0,0,0,190439,351,7.2,0
137,The Hunchback of Notre Dame,91,1,1996,USA,English,G,100000000,100117603,117603,1,Gary Trousdale,0,1,21,Demi Moore,0,1,2000,Jason Alexander,0,1,700,Bill Fagerbakke,0,1,542,4842,0,0,0,102933,230,6.9,0
138,National Treasure,131,1,2004,USA,English,PG,100000000,173005002,73005002,1,Jon Turteltaub,0,1,226,Nicolas Cage,1,1,12000,Armando Riesco,0,1,625,Annie Parisse,0,1,341,13679,0,0,0,255447,692,6.9,0
139,Eragon,104,0,2006,USA,English,PG,100000000,75030163,-24969837,0,Stefen Fangmeier,0,1,14,Djimon Hounsou,0,1,3000,Ed Speleers,0,1,762,Gary Lewis,0,1,203,4487,0,0,0,108076,1690,5.1,0
140,Where the Wild Things Are,101,1,2009,Germany,English,PG,100000000,77222184,-22777816,0,Spike Jonze,0,0,0,Catherine O'Hara,0,1,925,Ryan Corr,0,1,468,Max Records,0,1,279,1738,1,11000,0,87677,388,6.8,0
141,The Tourist,103,1,2010,USA,English,PG-13,100000000,67631157,-32368843,0,Florian Henckel von Donnersmarck,0,1,207,Johnny Depp,1,1,40000,Angelina Jolie Pitt,0,1,11000,Rufus Sewell,0,1,3000,55175,1,25000,0,176598,374,6,0
142,End of Days,121,1,1999,USA,English,R,83000000,66862068,-16137932,0,Peter Hyams,0,0,0,CCH Pounder,0,1,1000,Mark Margolis,0,1,1000,Udo Kier,0,1,595,3903,1,2000,0,89509,524,5.7,0
143,Blood Diamond,143,1,2006,Germany,English,R,100000000,57366262,-42633738,0,Edward Zwick,0,1,380,Leonardo DiCaprio,0,1,29000,Djimon Hounsou,0,1,3000,Stephen Collins,0,1,452,33160,1,14000,0,400292,657,8,0
144,Starship Troopers,129,1,1997,USA,English,R,105000000,54700065,-50299935,0,Paul Verhoeven,0,1,719,Jake Busey,0,1,660,Patrick Muldoon,0,1,475,Seth Gilliam,0,1,423,2031,0,0,0,221521,1049,7.2,0
145,Catwoman,87,1,2004,USA,English,PG-13,100000000,40198710,-59801290,0,Pitof,0,1,26,Frances Conroy,0,1,827,Christopher Heyerdahl,0,1,825,Alex Borstein,0,1,566,3144,0,0,0,87451,660,3.3,0
146,Hercules,101,1,2014,USA,English,PG-13,100000000,72660029,-27339971,0,Brett Ratner,0,1,420,Dwayne Johnson,0,1,12000,Rufus Sewell,0,1,3000,Ingrid Bols?Å Berdal,0,1,467,16235,1,21000,0,115687,269,6,0
147,Treasure Planet,95,1,2002,USA,English,PG,140000000,38120554,-101879446,0,Ron Clements,0,1,63,Joseph Gordon-Levitt,0,1,23000,Martin Short,0,1,770,Michael Wincott,0,1,720,26940,0,0,0,71527,217,7.1,0
148,Son of the Mask,94,1,2005,USA,English,PG,84000000,17010646,-66989354,0,Lawrence Guterman,0,1,6,Jamie Kennedy,0,1,490,Traylor Howard,0,1,294,Ben Stein,0,1,227,1195,1,881,0,40751,239,2.2,0
149,In the Heart of the Sea,122,1,2015,USA,English,PG-13,100000000,24985612,-75014388,0,Ron Howard,1,1,2000,Chris Hemsworth,0,1,26000,Benjamin Walker,0,1,911,Frank Dillane,0,1,571,28328,1,27000,0,71782,161,7,0
150,The Peanuts Movie,88,1,2015,USA,English,G,99000000,130174897,31174897,1,Steve Martino,0,1,20,Francesca Capaldi,0,1,144,Venus Schultheis,0,1,42,Bill Melendez,0,1,36,309,1,33000,0,27918,155,7.2,0
151,The Spanish Prisoner,110,1,1997,USA,English,PG,10000000,10200000,200000,1,David Mamet,0,1,342,Ben Gazzara,0,1,623,Felicity Huffman,0,1,508,Campbell Scott,0,1,393,1722,1,578,0,18697,263,7.3,0
152,Surf's Up,85,1,2007,USA,English,PG,100000000,58867694,-41132306,0,Ash Brannon,0,1,9,Jeff Bridges,0,1,12000,Zooey Deschanel,0,1,11000,Jon Heder,0,1,970,25590,0,0,0,54077,112,6.8,0
153,Black Hawk Down,152,1,2001,USA,English,R,92000000,108638745,16638745,1,Ridley Scott,1,0,0,Ioan Gruffudd,0,1,2000,Sam Shepard,0,1,820,Ewen Bremner,0,1,557,4270,1,10000,0,292022,1103,7.7,0
154,The Campaign,85,1,2012,USA,English,R,95000000,86897182,-8102818,0,Jay Roach,0,1,116,Will Ferrell,1,1,8000,Thomas Middleditch,0,1,331,Katherine LaNasa,0,1,329,9271,1,18000,0,106790,177,6.2,0
155,Ice Age: Continental Drift,88,1,2012,USA,English,PG,95000000,161317423,66317423,1,Steve Martino,0,1,20,Peter Dinklage,0,1,22000,Josh Gad,0,1,1000,Drake,0,1,916,25354,1,14000,0,145321,139,6.6,0
156,Finding Nemo,100,1,2003,USA,English,G,94000000,380838870,286838870,1,Andrew Stanton,0,1,475,Alexander Gould,0,1,1000,Stephen Root,0,1,939,Brad Garrett,0,1,799,5641,1,11000,0,692482,866,8.2,1
157,Jurassic Park III,92,1,2001,USA,English,PG-13,93000000,181166115,88166115,1,Joe Johnston,0,1,394,Michael Jeter,0,1,693,Trevor Morgan,0,1,595,Alessandro Nivola,0,1,527,2574,0,0,0,219501,1236,5.9,0
158,Rise of the Planet of the Apes,105,1,2011,USA,English,PG-13,93000000,176740650,83740650,1,Rupert Wyatt,0,1,81,James Franco,0,1,11000,David Oyelowo,0,1,1000,Tyler Labine,0,1,779,13118,1,47000,0,403836,646,7.6,0
159,The Spiderwick Chronicles,107,1,2008,USA,English,PG,90000000,71148699,-18851301,0,Mark Waters,0,1,70,Martin Short,0,1,770,Tod Fennell,0,1,419,Joan Plowright,0,1,330,1614,0,0,0,68935,125,6.6,0
160,The Alamo,137,1,2004,USA,English,PG-13,107000000,22406362,-84593638,0,John Lee Hancock,0,1,102,Dennis Quaid,0,1,2000,Marc Blucas,0,1,973,Jordi Moll??,0,1,877,5780,1,701,0,16832,267,6,0
161,The Incredibles,115,1,2004,USA,English,PG,92000000,261437578,169437578,1,Brad Bird,0,1,663,Holly Hunter,0,1,1000,Craig T. Nelson,0,1,723,Lou Romano,0,1,55,1901,0,0,0,479166,815,8,0
162,Percy Jackson & the Olympians: The Lightning Thief,118,1,2010,UK,English,PG,95000000,88761720,-6238280,0,Chris Columbus,0,0,0,Logan Lerman,0,1,8000,Rosario Dawson,0,1,3000,Steve Coogan,0,1,1000,14024,1,9000,0,141179,419,5.9,0
163,Men in Black,98,1,1997,USA,English,PG-13,90000000,250147615,160147615,1,Barry Sonnenfeld,0,1,188,Will Smith,0,1,10000,Rip Torn,0,1,826,Linda Fiorentino,0,1,602,12998,0,0,0,403014,289,7.3,0
164,What Lies Beneath,130,1,2000,USA,English,PG-13,100000000,155370362,55370362,1,Robert Zemeckis,1,0,0,Harrison Ford,1,1,11000,Amber Valletta,0,1,627,Miranda Otto,0,1,568,12890,0,0,0,98403,683,6.6,0
165,Ice Age: Dawn of the Dinosaurs,94,1,2009,USA,English,PG,90000000,196573705,106573705,1,Carlos Saldanha,0,1,107,Denis Leary,0,1,835,Maile Flanagan,0,1,256,Kelly Keaton,0,1,117,1258,0,0,0,166791,132,7,0
166,Charlie's Angels,94,1,2000,USA,English,PG-13,92000000,125305545,33305545,1,McG,0,1,368,Bill Murray,1,1,13000,LL Cool J,0,1,1000,Kelly Lynch,0,1,466,15419,0,0,0,145350,643,5.5,0
167,The Departed,151,1,2006,USA,English,R,90000000,132373442,42373442,1,Martin Scorsese,1,1,17000,Leonardo DiCaprio,0,1,29000,Matt Damon,1,1,13000,Ray Winstone,0,1,1000,45648,1,29000,0,873649,2054,8.5,1
168,Mulan,88,1,1998,USA,English,G,90000000,120618403,30618403,1,Tony Bancroft,0,1,7,Ming-Na Wen,0,1,2000,Harvey Fierstein,0,1,500,June Foray,0,1,484,4478,1,12000,0,171792,222,7.5,0
169,Atlantis: The Lost Empire,95,1,2001,USA,English,PG,120000000,84037039,-35962961,0,Gary Trousdale,0,1,21,Leonard Nimoy,0,1,12000,Jim Varney,0,1,802,Cree Summer,0,1,503,15237,0,0,0,72591,289,6.8,0
170,Alvin and the Chipmunks: The Road Chip,92,1,2015,USA,English,PG,90000000,85884815,-4115185,0,Walt Becker,0,1,12,Bella Thorne,0,1,35000,Joshua Mikel,0,1,1000,Jesse McCartney,0,1,1000,38450,0,0,0,9418,53,5,0
171,Valkyrie,121,1,2008,USA,English,PG-13,75000000,83077470,8077470,1,Bryan Singer,0,0,0,Tom Cruise,1,1,10000,Tom Wilkinson,0,1,1000,Thomas Kretschmann,0,1,919,14165,0,0,0,183247,440,7.1,0
172,You Don't Mess with the Zohan,113,1,2008,USA,English,PG-13,90000000,100018837,10018837,1,Dennis Dugan,0,1,221,Adam Sandler,0,1,11000,Sayed Badreya,0,1,600,Kevin Nealon,0,1,503,13446,0,0,0,156348,380,5.5,0
173,Pixels,106,1,2015,USA,English,PG-13,88000000,78747585,-9252415,0,Chris Columbus,0,0,0,Peter Dinklage,0,1,22000,Adam Sandler,0,1,11000,Josh Gad,0,1,1000,35367,1,39000,0,89770,342,5.6,0
174,A.I. Artificial Intelligence,146,1,2001,USA,English,PG-13,100000000,78616689,-21383311,0,Steven Spielberg,1,1,14000,Haley Joel Osment,0,1,3000,William Hurt,0,1,882,Kevin Sussman,0,1,681,6217,1,11000,0,238747,2153,7.1,0
175,The Haunted Mansion,88,1,2003,USA,English,PG,90000000,75817994,-14182006,0,Rob Minkoff,0,1,50,Marsha Thomason,0,1,691,Rachael Harris,0,1,569,Marc John Jefferies,0,1,441,2622,1,988,0,32049,179,4.9,0
176,Hollow Man,119,1,2000,USA,English,R,95000000,73209340,-21790660,0,Paul Verhoeven,0,1,719,Greg Grunberg,0,1,833,Kim Dickens,0,1,624,Joey Slotnick,0,1,423,2356,0,0,0,101834,628,5.7,0
177,Percy Jackson: Sea of Monsters,106,1,2013,USA,English,PG,90000000,68558662,-21441338,0,Thor Freudenthal,0,1,87,Logan Lerman,0,1,8000,Leven Rambin,0,1,956,Brandon T. Jackson,0,1,918,10882,1,28000,0,86627,204,5.9,0
178,The Saint,116,1,1997,USA,English,PG-13,68000000,61355436,-6644564,0,Phillip Noyce,0,1,176,Alun Armstrong,0,1,192,Michael Byrne,0,1,117,Velibor Topic,0,1,84,475,0,0,0,52136,184,6.2,0
179,Mission to Mars,114,1,2000,USA,English,PG,90000000,60874615,-29125385,0,Brian De Palma,0,0,0,Don Cheadle,0,1,3000,Connie Nielsen,0,1,933,Kim Delaney,0,1,281,4902,0,0,0,60467,949,5.6,0
180,Rio,96,1,2011,USA,English,G,90000000,143618384,53618384,1,Carlos Saldanha,0,1,107,Anne Hathaway,0,1,11000,Wanda Sykes,0,1,560,Will.i.am,0,1,350,12071,1,19000,0,165333,186,7,0
181,Bicentennial Man,132,1,1999,USA,English,PG,100000000,58220776,-41779224,0,Chris Columbus,0,0,0,Robin Williams,0,1,49000,Oliver Platt,0,1,1000,John Michael Higgins,0,1,957,55254,0,0,0,87785,362,6.8,0
182,Volcano,104,1,1997,USA,English,PG-13,90000000,47474112,-42525888,0,Mick Jackson,0,1,81,Don Cheadle,0,1,3000,Anne Heche,0,1,643,Gaby Hoffmann,0,1,612,5062,1,2000,0,58227,181,5.4,0
183,The Devil's Own,111,1,1997,USA,English,R,86000000,42877165,-43122835,0,Alan J. Pakula,0,1,79,Harrison Ford,1,1,11000,Brad Pitt,1,1,11000,Natascha McElhone,0,1,2000,26088,1,979,0,45602,114,6.1,0
184,Conan the Barbarian,129,1,1982,USA,English,R,20000000,37567440,17567440,1,John Milius,0,1,468,William Smith,0,1,919,Mako,0,1,691,Sandahl Bergman,0,1,183,2024,0,0,0,113065,337,6.9,0
185,Cinderella Man,144,1,2005,USA,English,PG-13,88000000,61644321,-26355679,0,Ron Howard,1,1,2000,Paddy Considine,0,1,680,Bruce McGill,0,1,655,Rosemarie DeWitt,0,1,537,2523,0,0,0,148238,529,8,0
186,The Nutcracker in 3D,110,1,2010,UK,English,PG,90000000,190562,-89809438,0,Andrey Konchalovskiy,0,1,96,Shirley Henderson,0,1,887,Nathan Lane,0,1,886,Richard E. Grant,0,1,554,2728,1,788,0,2508,24,4.4,0
187,Seabiscuit,140,0,2003,USA,English,PG-13,87000000,120147445,33147445,1,Gary Ross,0,1,378,Jeff Bridges,0,1,12000,Michael Angarano,0,1,947,Michael O'Neill,0,1,599,13808,0,0,0,57661,455,7.3,0
188,Twister,113,1,1996,USA,English,PG-13,92000000,241688385,149688385,1,Jan de Bont,0,1,101,Philip Seymour Hoffman,0,1,22000,Alan Ruck,0,1,946,Jami Gertz,0,1,848,26239,0,0,0,144053,395,6.3,0
189,Happy Feet,108,1,2006,USA,English,PG,100000000,197992827,97992827,1,George Miller,0,1,750,Robin Williams,0,1,49000,Hugh Jackman,0,1,20000,Elizabeth Daily,0,1,971,70996,0,0,0,132501,548,6.5,0
190,Meet Joe Black,178,1,1998,USA,English,PG-13,90000000,44606335,-45393665,0,Martin Brest,0,1,102,Anthony Hopkins,1,1,12000,Brad Pitt,1,1,11000,Jake Weber,0,1,551,23950,1,10000,0,169023,703,7.1,0
191,Scott Pilgrim vs. the World,112,1,2010,USA,English,PG-13,60000000,31494270,-28505730,0,Edgar Wright,0,1,1000,Anna Kendrick,0,1,10000,Kieran Culkin,0,1,1000,Ellen Wong,0,1,719,12687,1,36000,0,273921,522,7.5,0
192,The Core,135,1,2003,USA,English,PG-13,60000000,31111260,-28888740,0,Jon Amiel,0,1,36,Glenn Morshower,0,1,894,Tch??ky Karyo,0,1,345,Rekha Sharma,0,1,106,1439,0,0,0,77029,466,5.4,0
193,Dredd,95,1,2012,UK,English,R,35000000,13401683,-21598317,0,Pete Travis,0,1,38,Wood Harris,0,1,409,Jason Cope,0,1,107,Rakie Ayola,0,1,20,578,1,46000,0,203458,588,7.1,0
194,Cats & Dogs: The Revenge of Kitty Galore,82,1,2010,USA,English,PG,85000000,43575716,-41424284,0,Brad Peyton,0,1,62,Jack McBrayer,0,1,975,Sean Hayes,0,1,760,Katt Williams,0,1,615,3326,0,0,0,10233,63,4.3,0
195,Jumper,88,1,2008,USA,English,PG-13,85000000,80170146,-4829854,0,Doug Liman,0,1,218,Kristen Stewart,0,1,17000,Hayden Christensen,0,1,4000,Tom Hulce,0,1,521,21863,0,0,0,243053,488,6.1,0
196,Hellboy II: The Golden Army,120,1,2008,USA,English,PG-13,85000000,75754670,-9245330,0,Guillermo del Toro,0,0,0,Seth MacFarlane,0,1,3000,Iv??n Kamar??s,0,1,169,Brian Steele,0,1,160,3632,1,3000,0,208422,342,7,0
197,Zodiac,162,1,2007,USA,English,R,65000000,33048353,-31951647,0,David Fincher,0,1,21000,Robert Downey Jr.,1,1,21000,Jake Gyllenhaal,0,1,15000,Anthony Edwards,0,1,495,36928,1,12000,0,301279,589,7.7,0
198,Mission: Impossible,110,1,1996,USA,English,PG-13,80000000,180965237,100965237,1,Brian De Palma,0,0,0,Tom Cruise,1,1,10000,Kristin Scott Thomas,0,1,1000,Vanessa Redgrave,0,1,898,12760,0,0,0,300542,378,7.1,0
199,The Hunger Games,142,1,2012,USA,English,PG-13,78000000,407999255,329999255,1,Gary Ross,0,1,378,Jennifer Lawrence,0,1,34000,Josh Hutcherson,0,1,14000,Anthony Reynolds,0,1,575,49942,1,140000,0,701607,1959,7.3,0
200,The Hangover Part II,102,1,2011,USA,English,R,80000000,254455986,174455986,1,Todd Phillips,0,1,480,Bradley Cooper,0,1,14000,Mason Lee,0,1,670,Mike Tyson,0,1,461,16143,1,56000,0,375879,402,6.5,0
201,Batman Returns,126,1,1992,USA,English,PG-13,80000000,162831698,82831698,1,Tim Burton,1,1,13000,Michael Gough,0,1,920,Vincent Schiavelli,0,1,811,Andrew Bryniarski,0,1,390,2899,0,0,0,215255,610,7,0
202,Lilo & Stitch,85,1,2002,USA,English,PG,80000000,145771527,65771527,1,Dean DeBlois,0,1,255,Tia Carrere,0,1,1000,Jason Scott Lee,0,1,533,David Ogden Stiers,0,1,443,3112,0,0,0,117212,367,7.2,0
203,Deep Impact,120,1,1998,USA,English,PG-13,75000000,140459099,65459099,1,Mimi Leder,0,1,75,Morgan Freeman,1,1,11000,Jon Favreau,0,1,4000,Robert Duvall,0,1,3000,22750,0,0,0,135601,493,6.1,0
204,Alvin and the Chipmunks: Chipwrecked,87,1,2011,USA,English,G,75000000,133103929,58103929,1,Mike Mitchell,0,1,31,Amy Poehler,0,1,1000,Jesse McCartney,0,1,1000,Lauren Gottlieb,0,1,733,4073,0,0,0,22838,56,4.4,0
205,Shutter Island,138,1,2010,USA,English,R,80000000,127968405,47968405,1,Martin Scorsese,1,1,17000,Leonardo DiCaprio,0,1,29000,Joseph Sikora,0,1,223,Nellie Sciutto,0,1,163,29585,1,53000,0,786092,964,8.1,1
206,Face/Off,138,1,1997,USA,English,R,80000000,112225777,32225777,1,John Woo,0,1,610,Nicolas Cage,1,1,12000,CCH Pounder,0,1,1000,Joan Allen,0,1,805,17087,1,11000,0,283967,535,7.3,0
207,Bedtime Stories,99,1,2008,USA,English,PG,80000000,109993847,29993847,1,Adam Shankman,0,1,163,Adam Sandler,0,1,11000,Carmen Electra,0,1,869,Kathryn Joosten,0,1,495,12831,0,0,0,72326,116,6.1,0
208,Road to Perdition,117,1,2002,USA,English,R,80000000,104054514,24054514,1,Sam Mendes,0,0,0,Tom Hanks,1,1,15000,Jennifer Jason Leigh,0,1,1000,Liam Aiken,0,1,818,16828,0,0,0,200359,1009,7.7,0
209,The Book of Eli,118,1,2010,USA,English,R,80000000,94822707,14822707,1,Albert Hughes,0,1,117,Denzel Washington,1,1,18000,Mila Kunis,0,1,15000,Gary Oldman,0,1,10000,44797,1,20000,0,227072,560,6.9,0
210,The Haunting,113,1,1999,USA,English,PG-13,80000000,91188905,11188905,1,Jan de Bont,0,1,101,Liam Neeson,1,1,14000,Lili Taylor,0,1,960,Virginia Madsen,0,1,913,17786,0,0,0,58184,805,4.9,0
211,The Pink Panther,93,1,2006,USA,English,PG,65000000,82226474,17226474,1,Shawn Levy,1,1,189,Roger Rees,0,1,1000,Henry Czerny,0,1,177,William Abadie,0,1,38,1267,0,0,0,65499,424,5.6,0
212,The Day the Earth Stood Still,104,1,2008,USA,English,PG-13,80000000,79363785,-636215,0,Scott Derrickson,0,1,301,Keanu Reeves,0,1,18000,Jon Hamm,0,1,4000,Juan Riedinger,0,1,71,22194,0,0,0,139423,698,5.5,0
213,Yogi Bear,80,1,2010,USA,English,PG,80000000,100169068,20169068,1,Eric Brevig,0,1,40,Justin Timberlake,0,1,3000,Tom Cavanagh,0,1,642,Josh Robert Thompson,0,1,375,4394,0,0,0,16385,100,4.6,0
214,Spirit: Stallion of the Cimarron,83,1,2002,USA,English,G,80000000,73215310,-6784690,0,Kelly Asbury,0,1,21,Matt Damon,1,1,13000,Charles Napier,0,1,503,Zahn McClarnon,0,1,495,14261,1,4000,0,44143,216,7,0
215,Lost in Space,130,1,1998,USA,English,PG-13,80000000,69102910,-10897090,0,Stephen Hopkins,0,1,81,Gary Oldman,0,1,10000,William Hurt,0,1,882,June Lockhart,0,1,427,12186,0,0,0,58402,370,5.1,0
216,Hotel Transylvania 2,89,1,2015,USA,English,PG,80000000,169692572,89692572,1,Genndy Tartakovsky,0,1,266,Steve Buscemi,1,1,12000,Adam Sandler,0,1,11000,Fran Drescher,0,1,859,26839,1,16000,0,56501,97,6.7,0
217,Fantasia 2000,74,1,1999,USA,English,G,80000000,60507228,-19492772,0,James Algar,0,1,11,Quincy Jones,0,1,340,Penn Jillette,0,1,243,Russi Taylor,0,1,62,814,1,607,0,27543,186,7.3,0
218,The Time Machine,96,1,2002,USA,English,PG-13,80000000,56684819,-23315181,0,Simon Wells,0,1,25,Mark Addy,0,1,891,Alan Young,0,1,639,Josh Stamberg,0,1,102,1919,1,3000,0,103787,615,5.9,0
219,Mighty Joe Young,114,1,1998,USA,English,PG,90000000,50628009,-39371991,0,Ron Underwood,0,1,31,Charlize Theron,0,1,9000,Mika Boorem,0,1,496,David Paymer,0,1,372,10731,0,0,0,22955,88,5.6,0
220,Little Nicky,90,1,2000,USA,English,PG-13,80000000,39442871,-40557129,0,Steven Brill,0,1,65,Adam Sandler,0,1,11000,Jon Lovitz,0,1,11000,Michael McKean,0,1,658,25190,0,0,0,80639,237,5.3,0
221,Daylight,114,1,1996,USA,English,PG-13,80000000,32885565,-47114435,0,Rob Cohen,0,1,357,Sylvester Stallone,0,1,13000,Viggo Mortensen,0,1,10000,Amy Brenneman,0,1,366,25126,0,0,0,53132,101,5.8,0
222,Walking with Dinosaurs 3D,87,1,2013,USA,English,PG,80000000,36073232,-43926768,0,Barry Cook,0,1,43,Charlie Rowe,0,1,882,Tiya Sircar,0,1,396,Madison Rothschild,0,1,210,1971,0,0,0,8913,66,5.2,0
223,Battlefield Earth,119,1,2000,USA,English,PG-13,44000000,21471685,-22528315,0,Roger Christian,0,1,64,Richard Tyson,0,1,743,Michael Byrne,0,1,117,John Topor,0,1,41,971,0,0,0,65464,1308,2.4,0
